Team Number,Match ID,Left Black Line,Auto Coral Level 1,Auto Coral Level 2,Auto Coral Level 3,Auto Coral Level 4,Auto Algae Processed,Auto Algae Netted,Teleop Coral Level 1,Teleop Coral Level 2,Teleop Coral Level 3,Teleop Coral Level 4,Teleop Algae Processed,Teleop Algae Netted,Cage Climb,
5190,2025nccmp_qm35,Yes,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
5190,2025nccmp_qm35,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
10583,2025nccmp_qm35,Yes,0,0,0,0,0,0,3,4,0,1,0,0,None,
5190,2025nccmp_qm35,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
6500,2025nccmp_qm35,Yes,0,0,0,1,0,0,0,0,2,4,0,0,Parked,
6500,2025nccmp_qm35,Yes,0,0,0,0,0,0,1,0,0,2,0,0,Parked,
6729,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,0,0,0,2,2,Parked,
6729,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,0,0,0,1,3,Parked,
8738,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,0,2,0,1,0,DeepCage,
6729,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,0,0,0,1,2,None,
4561,2025nccmp_qm36,Yes,0,1,6,1,0,0,0,0,0,0,0,0,DeepCage,
4561,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,3,4,0,0,1,Parked,
4561,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,3,5,0,0,0,Parked,
4561,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,3,4,0,0,0,DeepCage,
3459,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
587,2025nccmp_qm36,Yes,0,0,0,2,0,0,0,3,4,5,0,0,DeepCage,
6729,2025nccmp_qm36,No,0,0,0,0,0,0,0,0,0,0,1,3,Parked,
3459,2025nccmp_qm36,Yes,0,0,0,0,0,0,0,0,2,0,1,0,DeepCage,
587,2025nccmp_qm36,Yes,0,0,0,2,0,0,0,3,4,5,0,0,DeepCage,
6502,2025nccmp_qm37,Yes,0,0,0,2,0,0,0,3,5,5,0,0,DeepCage,
6502,2025nccmp_qm37,Yes,0,0,0,2,0,0,0,3,5,5,0,0,None,
3506,2025nccmp_qm37,Yes,0,0,0,0,0,0,0,0,4,4,0,0,DeepCage,
3737,2025nccmp_qm37,Yes,0,0,0,1,0,0,0,0,0,0,0,5,DeepCage,
3506,2025nccmp_qm37,Yes,0,0,0,0,0,0,0,0,4,4,0,0,DeepCage,
3506,2025nccmp_qm37,Yes,0,0,0,0,0,0,0,0,4,4,0,0,DeepCage,
4795,2025nccmp_qm37,Yes,0,0,0,0,0,0,0,0,4,4,0,0,Parked,
3737,2025nccmp_qm37,Yes,0,0,0,1,0,0,0,0,0,0,0,5,DeepCage,
5511,2025nccmp_qm37,Yes,0,0,0,0,0,0,0,0,4,4,0,0,Parked,
5511,2025nccmp_qm37,Yes,0,0,0,0,0,0,0,0,4,4,0,0,None,
4795,2025nccmp_qm37,Yes,0,0,0,1,0,0,0,3,0,2,0,5,None,
3737,2025nccmp_qm37,Yes,0,0,0,1,0,0,0,0,1,0,0,5,DeepCage,
9032,2025nccmp_qm38,No,0,0,0,3,0,0,0,4,4,3,0,1,None,
4829,2025nccmp_qm38,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
2059,2025nccmp_qm38,Yes,0,0,0,0,0,0,0,1,4,5,0,0,DeepCage,
2642,2025nccmp_qm38,No,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
2059,2025nccmp_qm38,Yes,0,0,0,0,0,0,0,1,4,5,0,0,DeepCage,
4829,2025nccmp_qm38,Yes,0,0,0,0,0,0,0,0,0,1,0,0,None,
2059,2025nccmp_qm38,Yes,0,0,0,0,0,0,0,1,4,5,0,0,DeepCage,
2059,2025nccmp_qm38,Yes,0,0,0,0,0,0,0,1,4,5,0,0,DeepCage,
2642,2025nccmp_qm38,No,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
2642,2025nccmp_qm38,No,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
4829,2025nccmp_qm38,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4829,2025nccmp_qm38,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9496,2025nccmp_qm38,Yes,0,0,0,3,0,0,0,1,1,8,0,0,Parked,
2642,2025nccmp_qm38,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4829,2025nccmp_qm38,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9032,2025nccmp_qm38,Yes,0,0,0,3,0,0,0,4,4,3,0,1,None,
1533,2025nccmp_qm39,Yes,0,0,0,1,0,0,0,1,0,4,2,0,Parked,
8429,2025nccmp_qm39,Yes,0,0,0,2,0,0,0,4,0,0,0,0,Parked,
8429,2025nccmp_qm39,Yes,0,0,0,2,0,0,1,4,0,0,0,0,ShallowCage,
8429,2025nccmp_qm39,Yes,0,0,0,2,0,0,0,4,0,0,0,0,Parked,
6639,2025nccmp_qm39,Yes,0,0,0,0,0,0,4,0,4,1,0,0,None,
2640,2025nccmp_qm39,Yes,1,0,0,0,0,0,0,1,5,0,0,0,Parked,
1533,2025nccmp_qm39,Yes,0,0,0,1,0,0,0,0,0,4,2,0,DeepCage,
6639,2025nccmp_qm39,Yes,0,0,0,0,0,0,3,0,4,1,0,0,None,
1533,2025nccmp_qm39,Yes,0,0,0,1,0,0,0,0,0,4,2,0,DeepCage,
2640,2025nccmp_qm39,Yes,1,0,0,0,0,0,0,1,5,0,0,0,Parked,
6639,2025nccmp_qm39,Yes,0,0,0,0,0,0,2,0,4,1,0,0,None,
9198,2025nccmp_qm39,Yes,0,0,0,0,0,0,0,0,0,0,3,0,None,
1533,2025nccmp_qm39,Yes,0,0,0,1,0,0,0,0,0,4,2,0,DeepCage,
7763,2025nccmp_qm4,Yes,0,0,0,0,0,0,0,0,2,4,0,0,ShallowCage,
9496,2025nccmp_qm4,Yes,0,0,0,3,0,0,1,4,2,3,2,1,DeepCage,
9198,2025nccmp_qm4,Yes,0,0,0,0,0,0,0,0,0,0,5,0,None,
8727,2025nccmp_qm4,Yes,0,0,0,0,0,0,0,2,2,5,0,0,Parked,
6502,2025nccmp_qm4,No,0,0,0,1,0,0,0,2,3,1,0,1,None,
9496,2025nccmp_qm4,Yes,0,0,0,3,0,0,1,4,2,3,2,1,Parked,
8746,2025nccmp_qm4,Yes,0,0,0,0,0,0,0,0,2,1,0,0,Parked,
8746,2025nccmp_qm4,Yes,0,0,0,0,0,0,0,0,2,1,0,0,Parked,
9496,2025nccmp_qm4,Yes,0,0,0,3,0,0,2,3,2,4,2,1,ShallowCage,
8727,2025nccmp_qm4,Yes,0,0,0,2,0,0,0,2,2,5,0,0,Parked,
9496,2025nccmp_qm4,Yes,0,0,0,3,0,0,3,2,3,4,2,1,DeepCage,
7443,2025nccmp_qm40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
7443,2025nccmp_qm40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9297,2025nccmp_qm40,Yes,0,0,0,0,0,0,0,3,8,0,0,0,None,
7763,2025nccmp_qm40,Yes,0,0,0,3,0,0,1,2,0,7,0,0,Parked,
8727,2025nccmp_qm40,Yes,1,0,0,1,0,0,1,0,0,4,0,0,Parked,
7763,2025nccmp_qm40,Yes,0,0,0,3,0,0,0,2,0,6,0,0,Parked,
4534,2025nccmp_qm40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
7443,2025nccmp_qm40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9297,2025nccmp_qm40,Yes,0,0,0,0,0,0,0,3,8,0,0,0,None,
3229,2025nccmp_qm40,Yes,0,0,0,0,0,0,1,0,0,1,0,0,Parked,
3229,2025nccmp_qm40,Yes,0,0,0,0,0,0,1,0,0,1,0,0,Parked,
7443,2025nccmp_qm40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
7763,2025nccmp_qm40,Yes,0,0,0,3,0,0,0,2,0,6,0,0,Parked,
6500,2025nccmp_qm41,No,0,0,0,0,0,0,0,0,2,4,0,0,Parked,
4561,2025nccmp_qm41,Yes,0,0,0,0,0,0,0,0,6,0,0,0,None,
2724,2025nccmp_qm41,Yes,0,0,1,0,0,0,0,0,3,0,1,1,DeepCage,
6500,2025nccmp_qm41,Yes,0,0,0,0,0,0,0,0,2,4,0,0,Parked,
10583,2025nccmp_qm41,Yes,2,0,0,0,0,0,1,0,0,2,0,0,None,
4561,2025nccmp_qm41,Yes,1,0,0,0,0,0,0,0,7,0,0,0,DeepCage,
6500,2025nccmp_qm41,Yes,1,0,0,1,0,0,0,0,0,7,0,0,DeepCage,
6500,2025nccmp_qm41,Yes,1,0,0,1,0,0,0,0,0,6,0,0,Parked,
9298,2025nccmp_qm41,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4561,2025nccmp_qm41,Yes,0,1,0,0,0,0,0,0,7,0,0,0,DeepCage,
8746,2025nccmp_qm42,Yes,0,0,0,0,0,0,0,0,0,2,0,0,Parked,
587,2025nccmp_qm42,Yes,0,0,0,2,0,0,2,5,3,1,0,0,Parked,
4829,2025nccmp_qm42,Yes,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
9008,2025nccmp_qm42,Yes,0,0,0,1,0,0,0,0,1,3,0,0,DeepCage,
8746,2025nccmp_qm42,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
2059,2025nccmp_qm42,Yes,0,0,0,0,0,0,0,2,4,0,0,0,DeepCage,
2059,2025nccmp_qm42,No,0,0,0,1,0,0,0,1,2,4,0,0,Parked,
2059,2025nccmp_qm42,Yes,0,0,0,1,0,0,0,1,3,4,0,0,Parked,
8746,2025nccmp_qm42,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
587,2025nccmp_qm42,Yes,0,0,0,2,0,0,3,5,4,1,0,0,Parked,
3822,2025nccmp_qm42,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
4829,2025nccmp_qm42,Yes,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
587,2025nccmp_qm42,Yes,0,0,0,1,0,0,3,5,4,1,0,0,Parked,
4829,2025nccmp_qm42,Yes,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
9008,2025nccmp_qm42,Yes,0,0,0,1,0,0,0,0,1,3,0,0,DeepCage,
2640,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,1,3,6,0,0,None,
9198,2025nccmp_qm43,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
2640,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,0,3,6,0,0,None,
2640,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,0,3,6,0,0,None,
2642,2025nccmp_qm43,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
9198,2025nccmp_qm43,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
3459,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,0,2,0,0,0,DeepCage,
3459,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,0,2,0,0,0,DeepCage,
9198,2025nccmp_qm43,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
9496,2025nccmp_qm43,Yes,0,0,0,3,0,0,0,4,3,2,2,2,DeepCage,
2642,2025nccmp_qm43,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
9496,2025nccmp_qm43,Yes,0,0,0,3,0,0,0,4,3,2,2,3,DeepCage,
3459,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,0,0,0,0,0,DeepCage,
2642,2025nccmp_qm43,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
2640,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,1,3,5,0,0,None,
3459,2025nccmp_qm43,Yes,0,0,0,0,0,0,0,0,2,0,0,0,DeepCage,
2642,2025nccmp_qm43,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
3459,2025nccmp_qm43,Yes,0,1,0,0,0,0,0,1,3,0,0,0,ShallowCage,
4534,2025nccmp_qm44,Yes,0,0,0,2,0,0,3,0,0,3,0,0,None,
9297,2025nccmp_qm44,Yes,0,0,0,0,0,0,0,2,7,0,0,0,None,
8727,2025nccmp_qm44,Yes,0,0,0,1,0,0,0,0,1,3,0,0,DeepCage,
9297,2025nccmp_qm44,Yes,0,0,0,0,0,0,1,1,8,0,0,0,None,
3506,2025nccmp_qm44,Yes,0,0,0,1,0,0,3,2,0,0,0,0,Parked,
9297,2025nccmp_qm44,Yes,0,0,0,1,0,0,1,1,8,0,0,0,Parked,
8727,2025nccmp_qm44,Yes,0,0,0,0,0,0,2,2,3,0,0,0,Parked,
3506,2025nccmp_qm44,Yes,0,0,0,1,0,0,3,2,0,0,0,0,Parked,
9297,2025nccmp_qm44,Yes,0,0,0,0,0,0,0,2,11,0,0,0,None,
5190,2025nccmp_qm44,Yes,0,0,0,0,0,0,0,0,2,2,0,0,Parked,
5190,2025nccmp_qm44,Yes,0,0,0,0,0,0,0,0,2,2,0,0,Parked,
8727,2025nccmp_qm44,Yes,0,0,0,3,0,0,3,3,1,1,0,0,Parked,
5190,2025nccmp_qm44,Yes,0,0,0,0,0,0,0,1,3,3,0,0,Parked,
8727,2025nccmp_qm44,Yes,0,0,0,3,0,0,3,3,1,1,0,0,Parked,
8727,2025nccmp_qm44,Yes,0,0,0,3,0,0,5,0,0,1,0,0,Parked,
8727,2025nccmp_qm44,No,0,0,0,3,0,0,1,2,3,2,0,0,Parked,
4534,2025nccmp_qm44,Yes,0,0,0,2,0,0,1,0,0,5,0,0,None,
9297,2025nccmp_qm44,Yes,0,0,0,0,0,0,0,2,8,0,0,0,None,
7763,2025nccmp_qm45,Yes,0,0,0,2,0,0,1,0,2,7,0,0,Parked,
4795,2025nccmp_qm45,Yes,0,0,0,2,0,0,0,1,2,5,0,6,Parked,
10077,2025nccmp_qm45,Yes,1,0,0,0,0,0,7,0,0,0,0,0,None,
10077,2025nccmp_qm45,Yes,1,0,0,0,0,0,7,0,0,0,0,0,None,
5511,2025nccmp_qm45,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4795,2025nccmp_qm45,Yes,0,0,0,2,0,0,0,1,2,4,0,6,Parked,
10260,2025nccmp_qm45,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
10260,2025nccmp_qm45,Yes,1,0,0,0,0,0,0,0,0,0,0,0,Parked,
4795,2025nccmp_qm45,Yes,0,0,0,2,0,0,0,1,2,4,0,6,Parked,
1533,2025nccmp_qm45,Yes,0,0,0,2,0,0,0,0,5,4,0,0,DeepCage,
1533,2025nccmp_qm45,Yes,0,0,0,2,0,0,0,1,6,4,0,0,DeepCage,
10260,2025nccmp_qm45,Yes,1,0,0,0,0,0,0,0,0,0,0,0,Parked,
10260,2025nccmp_qm45,Yes,1,0,0,0,0,0,0,0,0,0,0,0,Parked,
1533,2025nccmp_qm45,Yes,0,0,0,2,0,0,0,1,5,4,0,0,DeepCage,
1533,2025nccmp_qm45,Yes,0,0,1,0,0,0,0,0,4,1,0,0,DeepCage,
5511,2025nccmp_qm45,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
5511,2025nccmp_qm45,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8429,2025nccmp_qm46,Yes,0,0,0,1,0,0,1,3,0,4,0,0,None,
7443,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
7443,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
7443,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8738,2025nccmp_qm46,Yes,0,0,0,3,0,0,1,1,4,4,0,0,Parked,
3737,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
5727,2025nccmp_qm46,Yes,0,0,0,0,0,0,1,3,2,0,0,0,None,
900,2025nccmp_qm46,Yes,0,0,0,3,0,0,0,4,4,3,0,0,Parked,
8738,2025nccmp_qm46,Yes,0,0,0,3,0,0,0,1,4,5,0,0,Parked,
3737,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
8738,2025nccmp_qm46,Yes,0,0,0,3,0,0,1,2,4,4,0,0,Parked,
900,2025nccmp_qm46,Yes,0,0,0,3,0,0,0,4,4,3,0,0,Parked,
7443,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
900,2025nccmp_qm46,Yes,0,0,0,3,0,0,0,4,4,3,0,0,Parked,
3737,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
5727,2025nccmp_qm46,Yes,1,0,0,0,0,0,1,3,1,0,0,0,None,
3737,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,4,0,0,DeepCage,
7443,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
5727,2025nccmp_qm46,Yes,1,0,0,0,0,0,1,3,2,0,0,0,None,
3737,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,4,0,0,DeepCage,
3737,2025nccmp_qm46,Yes,0,0,0,0,0,0,0,0,0,5,0,0,Parked,
6502,2025nccmp_qm47,Yes,0,0,0,2,0,0,0,0,1,5,0,0,None,
3229,2025nccmp_qm47,Yes,2,0,0,0,0,0,1,1,4,1,0,0,None,
6894,2025nccmp_qm47,Yes,2,0,0,0,0,0,1,2,4,0,0,0,Parked,
6502,2025nccmp_qm47,Yes,0,0,0,2,0,0,0,0,2,6,0,0,None,
3229,2025nccmp_qm47,No,2,0,0,0,0,0,1,1,4,1,0,0,None,
3229,2025nccmp_qm47,Yes,2,0,0,0,0,0,0,1,3,1,0,0,None,
3822,2025nccmp_qm47,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
2724,2025nccmp_qm47,Yes,1,0,0,0,0,0,0,1,2,0,0,0,Parked,
9032,2025nccmp_qm47,Yes,0,0,0,3,0,0,0,6,3,5,0,1,None,
6894,2025nccmp_qm47,Yes,1,0,0,0,0,0,0,1,3,0,0,0,Parked,
9032,2025nccmp_qm47,Yes,0,0,0,3,0,0,0,6,3,5,0,1,None,
6502,2025nccmp_qm47,Yes,0,0,0,2,0,0,0,0,2,5,0,0,None,
6502,2025nccmp_qm47,Yes,0,0,0,2,0,0,0,0,1,5,0,0,None,
9032,2025nccmp_qm47,Yes,0,0,0,3,0,0,0,7,4,4,0,1,None,
3822,2025nccmp_qm47,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
6894,2025nccmp_qm47,Yes,2,0,0,0,0,0,1,2,4,0,0,0,Parked,
6894,2025nccmp_qm47,Yes,2,0,0,0,0,0,1,2,4,0,0,0,Parked,
6502,2025nccmp_qm47,No,0,0,0,2,0,0,0,0,1,5,0,0,None,
3822,2025nccmp_qm47,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
2724,2025nccmp_qm47,Yes,1,0,0,0,0,0,0,1,2,0,0,0,DeepCage,
3506,2025nccmp_qm48,Yes,0,0,0,0,0,0,4,0,0,2,0,0,DeepCage,
3506,2025nccmp_qm48,Yes,0,0,0,0,0,0,4,0,0,3,0,0,DeepCage,
3506,2025nccmp_qm48,Yes,0,0,0,0,0,0,6,0,0,2,0,0,DeepCage,
3506,2025nccmp_qm48,Yes,0,0,0,0,0,0,6,0,0,3,0,0,DeepCage,
4561,2025nccmp_qm48,Yes,0,0,0,0,0,0,0,1,4,0,0,0,DeepCage,
4561,2025nccmp_qm48,Yes,0,0,0,0,0,0,0,1,4,0,0,0,DeepCage,
6500,2025nccmp_qm48,Yes,0,0,0,1,0,0,0,0,2,3,0,0,Parked,
9496,2025nccmp_qm48,Yes,0,0,0,3,0,0,5,3,2,2,0,4,DeepCage,
6500,2025nccmp_qm48,Yes,0,0,0,1,0,0,0,0,2,2,0,0,DeepCage,
6500,2025nccmp_qm48,No,0,0,0,1,0,0,0,0,2,3,0,0,DeepCage,
3506,2025nccmp_qm48,Yes,0,0,0,0,0,0,5,0,0,3,0,0,DeepCage,
4561,2025nccmp_qm48,Yes,0,0,0,0,0,0,0,1,3,1,0,0,DeepCage,
9496,2025nccmp_qm48,Yes,0,0,0,3,0,0,6,3,2,2,0,4,None,
9008,2025nccmp_qm48,Yes,0,0,0,1,0,0,0,0,4,5,0,0,DeepCage,
6500,2025nccmp_qm48,Yes,0,0,0,1,0,0,0,0,1,3,0,0,Parked,
2640,2025nccmp_qm48,Yes,0,0,0,0,0,0,0,3,1,0,0,0,Parked,
2640,2025nccmp_qm48,Yes,0,0,0,0,0,0,0,4,1,2,0,0,Parked,
2640,2025nccmp_qm48,Yes,0,0,0,0,0,0,0,3,0,0,0,0,Parked,
9008,2025nccmp_qm48,Yes,0,0,0,1,0,0,0,1,2,2,0,0,DeepCage,
9496,2025nccmp_qm48,Yes,0,0,0,3,0,0,6,3,2,2,0,4,None,
9008,2025nccmp_qm48,Yes,0,0,0,1,0,0,0,1,2,2,0,0,DeepCage,
9298,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
10077,2025nccmp_qm49,Yes,1,0,0,0,0,0,8,0,0,0,0,0,Parked,
4828,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,0,0,9,0,0,None,
9298,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
9298,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,0,4,0,0,0,Parked,
10077,2025nccmp_qm49,Yes,1,0,0,0,0,0,7,0,0,0,0,0,Parked,
4828,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,0,0,7,0,0,None,
4828,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,0,0,9,0,0,None,
3459,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,1,3,0,0,0,Parked,
4828,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,0,0,7,0,0,None,
7763,2025nccmp_qm49,Yes,0,0,0,3,0,0,9,0,0,2,0,0,Parked,
8746,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,1,2,3,0,0,None,
8746,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,1,2,3,0,0,None,
3459,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,1,3,0,0,0,Parked,
7763,2025nccmp_qm49,Yes,0,0,0,3,0,0,9,0,0,2,0,0,Parked,
8746,2025nccmp_qm49,Yes,0,0,0,0,0,0,0,1,2,3,0,0,None,
7763,2025nccmp_qm49,Yes,0,0,0,3,0,0,8,0,0,2,0,0,Parked,
5190,2025nccmp_qm5,Yes,0,0,0,0,0,0,0,0,0,4,0,0,Parked,
5190,2025nccmp_qm5,Yes,0,0,0,0,0,0,2,0,0,5,0,0,Parked,
6639,2025nccmp_qm5,Yes,0,0,0,0,0,0,0,0,2,1,0,0,Parked,
10260,2025nccmp_qm5,Yes,1,0,0,0,0,0,10,0,0,0,0,0,Parked,
8429,2025nccmp_qm5,Yes,0,0,0,1,0,0,0,0,1,4,0,0,Parked,
9298,2025nccmp_qm5,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9298,2025nccmp_qm5,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
6639,2025nccmp_qm5,Yes,0,0,0,0,0,0,0,0,2,1,0,0,Parked,
7443,2025nccmp_qm5,No,0,0,0,0,0,0,0,0,2,0,0,0,Parked,
10260,2025nccmp_qm5,Yes,1,0,0,0,0,0,9,0,0,0,0,0,Parked,
10260,2025nccmp_qm5,Yes,0,0,0,0,0,0,10,0,0,0,0,0,Parked,
7443,2025nccmp_qm5,No,0,0,0,0,0,0,0,0,2,0,0,0,Parked,
9298,2025nccmp_qm5,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4795,2025nccmp_qm50,Yes,0,0,0,2,0,0,1,0,1,1,0,4,None,
5190,2025nccmp_qm50,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
2059,2025nccmp_qm50,No,0,0,0,0,0,0,0,3,2,2,0,0,DeepCage,
2059,2025nccmp_qm50,No,0,0,0,0,0,0,0,3,3,2,0,0,DeepCage,
5190,2025nccmp_qm50,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
587,2025nccmp_qm50,Yes,0,0,0,2,0,0,0,3,2,4,2,0,Parked,
5190,2025nccmp_qm50,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
587,2025nccmp_qm50,Yes,0,0,0,2,0,0,0,3,3,2,0,0,Parked,
9198,2025nccmp_qm50,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
900,2025nccmp_qm50,Yes,0,0,0,3,0,0,0,3,5,6,0,0,None,
4795,2025nccmp_qm50,No,0,0,0,2,0,0,1,0,1,1,0,4,None,
4795,2025nccmp_qm50,Yes,0,0,0,2,0,0,1,0,1,1,0,3,None,
587,2025nccmp_qm50,Yes,0,0,0,2,0,0,0,3,3,4,2,0,Parked,
900,2025nccmp_qm50,No,0,0,0,3,0,0,0,3,5,6,0,0,None,
9198,2025nccmp_qm50,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
2059,2025nccmp_qm50,No,0,0,0,0,0,0,0,3,3,2,0,0,DeepCage,
5190,2025nccmp_qm50,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
2059,2025nccmp_qm50,Yes,0,0,0,0,0,0,0,3,2,3,0,0,Parked,
10583,2025nccmp_qm51,Yes,1,0,0,0,0,0,2,0,0,0,0,0,Parked,
10583,2025nccmp_qm51,Yes,1,0,0,0,0,0,1,0,0,0,0,0,Parked,
6894,2025nccmp_qm51,Yes,1,0,0,0,0,0,0,0,10,0,0,0,Parked,
10583,2025nccmp_qm51,Yes,1,0,0,0,0,0,2,0,0,0,0,0,None,
6894,2025nccmp_qm51,Yes,1,0,0,0,0,0,0,0,10,0,0,0,Parked,
8727,2025nccmp_qm51,Yes,0,0,0,2,0,0,3,0,0,10,0,0,None,
7443,2025nccmp_qm51,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
7443,2025nccmp_qm51,Yes,1,0,0,0,0,0,0,0,0,0,0,0,Parked,
6894,2025nccmp_qm51,Yes,1,0,0,0,0,0,0,0,10,0,0,0,Parked,
10260,2025nccmp_qm52,Yes,1,0,0,0,0,0,9,0,0,0,0,0,Parked,
5511,2025nccmp_qm52,Yes,1,0,0,1,0,0,0,1,2,3,0,0,Parked,
6502,2025nccmp_qm52,Yes,0,0,0,2,0,0,0,0,4,4,0,4,Parked,
10260,2025nccmp_qm52,Yes,1,0,0,0,0,0,7,0,0,0,0,0,Parked,
6502,2025nccmp_qm52,Yes,0,0,0,2,0,0,0,0,4,4,0,4,Parked,
5511,2025nccmp_qm52,Yes,0,0,0,1,0,0,0,2,3,2,0,0,None,
5511,2025nccmp_qm52,Yes,0,0,0,1,0,0,0,2,3,2,0,0,None,
6502,2025nccmp_qm52,Yes,0,0,0,2,0,0,0,0,4,4,0,4,Parked,
10260,2025nccmp_qm52,Yes,1,0,0,0,0,0,9,0,0,0,0,0,None,
5727,2025nccmp_qm52,Yes,0,0,0,0,0,0,0,5,2,3,0,0,Parked,
3737,2025nccmp_qm53,Yes,1,0,0,0,0,0,0,0,0,3,0,3,DeepCage,
3229,2025nccmp_qm53,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
9297,2025nccmp_qm53,Yes,0,1,0,0,0,0,0,1,11,0,0,0,Parked,
6729,2025nccmp_qm53,Yes,0,0,0,0,0,0,4,0,0,1,0,1,None,
9297,2025nccmp_qm53,Yes,0,1,0,0,0,0,0,1,11,0,0,0,Parked,
